Date,resid
2006-12-06,-0.6684240476458072
2006-12-07,-0.6518837012843899
2006-12-08,-0.6393316651402309
2006-12-11,-0.6256114365695654
2006-12-12,-0.6172526042656953
2006-12-13,-0.606965424548316
2006-12-14,-0.5886066778282208
2006-12-15,-0.5736482691567535
2006-12-18,-0.5588036465263014
2006-12-19,-0.5408198641128633
2006-12-20,-0.520431783463723
2006-12-21,-0.5107974110559501
2006-12-22,-0.5052022081008211
2006-12-26,-0.5026348555185867
2006-12-27,-0.5028516041371769
2006-12-28,-0.5002577168497941
2006-12-29,-0.4992661749546084
2007-01-03,-0.4978215120757722
2007-01-04,-0.4902250893109614
2007-01-05,-0.491406126279878
2007-01-08,-0.4874262451517841
2007-01-09,-0.4749120056902235
2007-01-10,-0.4585543090416647
2007-01-11,-0.4310446444443343
2007-01-12,-0.40167095492481264
2007-01-16,-0.3796758897506912
2007-01-17,-0.36263831295334203
2007-01-18,-0.35571494547196514
2007-01-19,-0.3495272427161922
2007-01-22,-0.34115959101698684
2007-01-23,-0.33063346104089464
2007-01-24,-0.3041480957368362
2007-01-25,-0.28277856917119487
2007-01-26,-0.2693621851025123
2007-01-29,-0.2640512081206038
2007-01-30,-0.26128552030701846
2007-01-31,-0.2538338832561539
2007-02-01,-0.25868321472387423
2007-02-02,-0.2728842484816174
2007-02-05,-0.2899635569177305
2007-02-06,-0.31395859879584687
2007-02-07,-0.3270826550805862
2007-02-08,-0.3529750885789139
2007-02-09,-0.37573100695875683
2007-02-12,-0.3977932206538969
2007-02-13,-0.42143674516650015
2007-02-14,-0.4264791605584414
2007-02-15,-0.4205887310419962
2007-02-16,-0.40549690047184667
2007-02-20,-0.39600493185572566
2007-02-21,-0.3931723414681727
2007-02-22,-0.3707109186857108
2007-02-23,-0.35280370767842334
2007-02-26,-0.33256669613875295
2007-02-27,-0.31690590135556695
2007-02-28,-0.28979133181779976
2007-03-01,-0.27419420900236746
2007-03-02,-0.2601390796443589
2007-03-05,-0.2303393979187714
2007-03-06,-0.2104993230110808
2007-03-07,-0.17792702580830919
2007-03-08,-0.14534824131647556
2007-03-09,-0.1032346590158418
2007-03-12,-0.06417953179100269
2007-03-13,-0.030501262217108943
2007-03-14,0.008917264216514259
2007-03-15,0.05201267131750767
2007-03-16,0.09584921359563481
2007-03-19,0.1300610643231972
2007-03-20,0.15863182643480156
2007-03-21,0.19021155157019698
2007-03-22,0.21252564475693614
2007-03-23,0.2344491640583236
2007-03-26,0.2514663912705314
2007-03-27,0.2653579524109859
2007-03-28,0.2609892778541256
2007-03-29,0.2508308789623871
2007-03-30,0.2308002793748739
2007-04-02,0.209367511314147
2007-04-03,0.19426595433104954
2007-04-04,0.1765190558441364
2007-04-05,0.15748252063470725
2007-04-09,0.12509401979050194
