Date,resid
2006-12-12,-0.6730872453146267
2006-12-13,-0.6985026171415087
2006-12-14,-0.725919241616472
2006-12-15,-0.7546343620528226
2006-12-18,-0.7790405557748301
2006-12-19,-0.805096619850052
2006-12-20,-0.8286480521095521
2006-12-21,-0.8410434054955873
2006-12-22,-0.8469253685244976
2006-12-26,-0.8470460484749535
2006-12-27,-0.8525364091026577
2006-12-28,-0.8565204959504973
2006-12-29,-0.8518959991331575
2007-01-03,-0.839602285805787
2007-01-04,-0.8315798373416535
2007-01-05,-0.8170324071326354
2007-01-08,-0.8046678685322021
2007-01-09,-0.7957395524008294
2007-01-10,-0.7889014320079027
2007-01-11,-0.7907643597931513
2007-01-12,-0.7995060738553081
2007-01-16,-0.8031149161347935
2007-01-17,-0.8179295577474534
2007-01-18,-0.827760013182304
2007-01-19,-0.8407288813963651
2007-01-22,-0.855214387347215
2007-01-23,-0.8767026858959361
2007-01-24,-0.9148509042640932
2007-01-25,-0.9343526055918998
2007-01-26,-0.95571499544738
2007-01-29,-0.9696661975868974
2007-01-30,-0.9830438270669379
2007-01-31,-1.0000221795944133
2007-02-01,-1.0156040537803666
2007-02-02,-1.0275284525719315
2007-02-05,-1.030013639533731
2007-02-06,-1.0273445511228654
2007-02-07,-1.0297191936453172
2007-02-08,-1.03240531437183
2007-02-09,-1.0355299928562167
2007-02-12,-1.0343436134533799
2007-02-13,-1.0475548391702312
2007-02-14,-1.069579915718309
2007-02-15,-1.094847442526993
2007-02-16,-1.1261199896411134
2007-02-20,-1.1532337490506896
2007-02-21,-1.1746324756370363
2007-02-22,-1.200697947270646
2007-02-23,-1.220368824425351
2007-02-26,-1.2431762407943858
2007-02-27,-1.2017786598010618
2007-02-28,-1.1982314723509078
2007-03-01,-1.1843012594070195
2007-03-02,-1.143565936243888
2007-03-05,-1.1106152429393792
2007-03-06,-1.102222100913483
2007-03-07,-1.1141995989650948
2007-03-08,-1.1398422666811578
2007-03-09,-1.1667393325952038
2007-03-12,-1.1832913051794673
2007-03-13,-1.1639075077740126
2007-03-14,-1.1464216780940761
2007-03-15,-1.1429661804788849
2007-03-16,-1.1336515838659746
2007-03-19,-1.149299070771225
2007-03-20,-1.174807584146167
2007-03-21,-1.2082803235663302
2007-03-22,-1.2256208358717795
2007-03-23,-1.2396893933367497
2007-03-26,-1.2497098945034764
2007-03-27,-1.2502671904396077
2007-03-28,-1.236215568561715
2007-03-29,-1.2179304589800335
2007-03-30,-1.2011964488243725
2007-04-02,-1.183311551002465
2007-04-03,-1.171694781325324
2007-04-04,-1.1651538842289586
2007-04-05,-1.1585780157440375
2007-04-09,-1.153009149824815
2007-04-10,-1.1532432831691737
2007-04-11,-1.1486753855561085
2007-04-12,-1.148996407043295
2007-04-13,-1.153259602842116
2007-04-16,-1.161298505578406
2007-04-17,-1.164193625904536
2007-04-18,-1.159972154151833
2007-04-19,-1.1552014065543492
2007-04-20,-1.1537809635179892
2007-04-23,-1.1448270547036636
2007-04-24,-1.1365973983103108
2007-04-25,-1.125826992415669
2007-04-26,-1.12267224295755
2007-04-27,-1.1230643044728859
2007-04-30,-1.1086516726719868
2007-05-01,-1.1011374614564393
2007-05-02,-1.094309988565902
2007-05-03,-1.092260356207354
2007-05-04,-1.093846236928628
2007-05-07,-1.089492520585693
2007-05-08,-1.086486934788457
2007-05-09,-1.0958251366839673
2007-05-10,-1.0996998300122005
2007-05-11,-1.1122396057759876
2007-05-14,-1.110315201501797
2007-05-15,-1.1073815611444948
2007-05-16,-1.1095973259528973
2007-05-17,-1.1123107061756263
2007-05-18,-1.123806826305397
2007-05-21,-1.1277443060959176
2007-05-22,-1.139077244725122
2007-05-23,-1.1488402026648987
2007-05-24,-1.155646601384401
2007-05-25,-1.1661303847016118
2007-05-29,-1.1758417275404311
2007-05-30,-1.1906373571640545
2007-05-31,-1.2094621830195156
2007-06-01,-1.2288118865505142
2007-06-04,-1.2472632176707634
2007-06-05,-1.2585315421527778
2007-06-06,-1.260503518180527
2007-06-07,-1.2403603631199704
2007-06-08,-1.2449237808981202
2007-06-11,-1.2514390569329716
2007-06-12,-1.2400138630338626
2007-06-13,-1.2453329387614271
2007-06-14,-1.2576172294401762
2007-06-15,-1.2708584151829663
2007-06-18,-1.2862479640041429
