Date,resid
2006-12-15,0.05144649137094781
2006-12-18,0.03884154925475425
2006-12-19,0.05519297143521218
2006-12-20,0.05709434488748144
2006-12-21,-0.017400425886927806
2006-12-22,-0.09349831831589483
2006-12-26,-0.1539583958952795
2006-12-27,-0.17341195799803266
2006-12-28,-0.13028148414920704
2006-12-29,-0.1037634364036677
2007-01-03,-0.16679438142160752
2007-01-04,-0.3118949505521247
2007-01-05,-0.6153091143155551
2007-01-08,-0.941295594594914
2007-01-09,-1.1924090180285143
2007-01-10,-1.4809411384089373
2007-01-11,-1.783856879158371
2007-01-12,-1.9811191187456005
2007-01-16,-2.2161670820383668
2007-01-17,-2.422559872161452
2007-01-18,-2.644390373879551
2007-01-19,-2.79394013373674
2007-01-22,-2.988891457493181
2007-01-23,-3.046422622098273
2007-01-24,-3.0798839497213777
2007-01-25,-3.1035277920793005
2007-01-26,-3.1862535970842982
2007-01-29,-3.312557284765247
2007-01-30,-3.3984457275466644
2007-01-31,-3.3593570153488903
2007-02-01,-3.2868834458326575
2007-02-02,-3.3673010477995264
2007-02-05,-3.404985508986086
2007-02-06,-3.3859910789809424
2007-02-07,-3.42360192081739
2007-02-08,-3.3847397920954796
2007-02-09,-3.1661858372245
2007-02-12,-2.9994580556477963
2007-02-13,-2.8432888955503968
2007-02-14,-2.6528245157246584
2007-02-15,-2.4887462952715778
2007-02-16,-2.2906862204490785
2007-02-20,-2.1612874256173056
2007-02-21,-1.9037007654189406
2007-02-22,-1.6844017329250707
2007-02-23,-1.4056004159031874
2007-02-26,-1.157725235749298
2007-02-27,-0.990616523463083
2007-02-28,-0.9111702807373557
2007-03-01,-0.8601894598095475
2007-03-02,-1.0245841427646765
2007-03-05,-1.220338591813975
2007-03-06,-1.2915495850718592
2007-03-07,-1.3165097951855034
2007-03-08,-1.3839063556313564
2007-03-09,-1.4456376388208243
2007-03-12,-1.5494050425077062
2007-03-13,-1.5909192459429993
2007-03-14,-1.6986695233523554
2007-03-15,-1.842967462463961
2007-03-16,-1.8526794733163685
2007-03-19,-1.941943280198601
2007-03-20,-1.9715582944970231
2007-03-21,-2.066494987631457
2007-03-22,-2.0817215496876713
2007-03-23,-2.170934262941592
2007-03-26,-2.171051327318435
2007-03-27,-2.2038806385254923
2007-03-28,-2.233224526000752
2007-03-29,-2.2981357061128747
2007-03-30,-2.325618886821087
2007-04-02,-2.3280927370877844
2007-04-03,-2.3280680196104866
2007-04-04,-2.140387541506054
2007-04-05,-1.9110904417055075
2007-04-09,-1.7159212591313429
2007-04-10,-1.5367609595705876
2007-04-11,-1.394502987696641
2007-04-12,-1.3271245768003137
2007-04-13,-1.1445472219605506
2007-04-16,-0.9062447959090054
2007-04-17,-0.7425643901221957
2007-04-18,-0.5892221256382077
2007-04-19,-0.5188631248272069
2007-04-20,-0.35940288847298607
2007-04-23,-0.19890414568969828
2007-04-24,-0.11763303041391726
2007-04-25,-0.02241409446902498
2007-04-26,-0.04140208453090466
2007-04-27,0.0038427433462153715
2007-04-30,0.006102554198400334
2007-05-01,-0.03338598449500996
2007-05-02,-0.06656440357682136
2007-05-03,-0.046311072999640324
2007-05-04,0.0720986561997563
2007-05-07,0.20120179581261688
2007-05-08,0.35920580780336664
2007-05-09,0.46822394401775114
2007-05-10,0.3535604767341889
2007-05-11,0.31402674200072767
2007-05-14,0.2749732921888892
2007-05-15,0.2292349669171294
2007-05-16,0.09287496390591077
2007-05-17,-0.09807158566732355
2007-05-18,-0.2738770079944537
2007-05-21,-0.4702033459889856
2007-05-22,-0.7021032316197617
2007-05-23,-0.897503053785484
2007-05-24,-1.1419792072887587
2007-05-25,-1.4400437916833235
2007-05-29,-1.694985867558188
2007-05-30,-1.940318241367514
2007-05-31,-2.1643637610556015
2007-06-01,-2.277384508313367
2007-06-04,-2.386070030970979
2007-06-05,-2.597677696611525
2007-06-06,-2.823708213731993
2007-06-07,-3.131962672407438
2007-06-08,-3.5524843291350123
2007-06-11,-3.8616004714434977
2007-06-12,-4.217087407362707
2007-06-13,-4.558637338216464
2007-06-14,-4.873642797753055
2007-06-15,-5.068548408511692
2007-06-18,-5.270352157067809
2007-06-19,-5.403755404127896
2007-06-20,-5.60329357188885
2007-06-21,-5.867307447982617
2007-06-22,-6.119743679271047
2007-06-25,-6.355494445163443
2007-06-26,-6.646801744988076
2007-06-27,-6.9064350893491
2007-06-28,-7.169933099905859
2007-06-29,-7.875723775225087
2007-07-02,-8.0713283053684
2007-07-03,-8.314399139260372
2007-07-05,-8.61318878576906
2007-07-06,-8.868812184944188
2007-07-09,-9.060883231956403
2007-07-10,-9.274663805908046
2007-07-11,-8.375772608430523
2007-07-12,-8.616206060481096
2007-07-13,-8.870677836188673
2007-07-16,-9.107038574160468
2007-07-17,-9.392085781331735
2007-07-18,-9.616194195183711
2007-07-19,-9.830702161006716
2007-07-20,-10.014636753840316
2007-07-23,-10.243054169272579
2007-07-24,-10.517582485340144
2007-07-25,-10.883204210956576
2007-07-26,-11.401521451068058
2007-07-27,-11.947587694662065
2007-07-30,-12.343718862354178
2007-07-31,-12.727381250308927
2007-08-01,-13.193955917404896
2007-08-02,-13.616560141329192
2007-08-03,-13.955473985117964
2007-08-06,-14.28657967662216
2007-08-07,-14.69124126742204
2007-08-08,-15.106015480792111
2007-08-09,-15.699544543616163
2007-08-10,-16.168384674283033
2007-08-13,-16.660177775362506
2007-08-14,-17.193242577159868
2007-08-15,-17.713653297085393
2007-08-16,-18.3891937561697
2007-08-17,-19.022913903454246
2007-08-20,-19.655426960926928
2007-08-21,-20.30578824490543
2007-08-22,-20.881384996223243
2007-08-23,-21.39184004945606
2007-08-24,-21.81257121180523
2007-08-27,-22.269612481717
2007-08-28,-22.759671016576235
2007-08-29,-23.25867093138907
2007-08-30,-23.79036717346669
2007-08-31,-24.27890986114184
2007-09-04,-24.692775071781682
2007-09-05,-25.094398979853793
2007-09-06,-25.378066576584505
2007-09-07,-25.595036767298563
2007-09-10,-25.774040555010405
2007-09-11,-25.8710062188075
2007-09-12,-25.937190548482675
2007-09-13,-26.01730780340852
2007-09-14,-26.07263585836631
2007-09-17,-26.02652548721806
2007-09-18,-26.02910061334189
2007-09-19,-26.019129532357436
2007-09-20,-25.893330614520597
2007-09-21,-25.731297775750434
