Date,Price,Open,High,Low,Vol.,Change %
2006-01-03,1004.4,1010.15,1010.9,1002.3,,-0.78%
2006-01-04,998.672722066163,1003.013629876092,1003.8999936364215,998.1636326033399,,-0.63%
2006-01-05,996.63797431481,1000.4117502236234,1001.0426878321139,992.394901026915,,-0.37%
2006-01-06,994.2381920520266,998.3592000667196,1000.0448654291707,990.8962737629595,,-0.52%
2006-01-09,990.1297896241118,995.1484462437152,996.7156126160085,986.9688942673583,,-1.19%
2006-01-10,988.495471362412,992.0781956590783,994.4758508682653,985.2974733673236,,0.45%
2006-01-11,987.8234437839025,990.3670287488875,993.0932495374755,984.5676856352059,,0.26%
2006-01-12,985.8456616487542,989.1164763652051,991.4934658726742,983.0420243409724,,-1.08%
2006-01-13,986.0255323453288,987.395304469045,991.1541575424471,982.0412131792082,,1.39%
2006-01-17,986.3421408595707,986.993792060294,991.0710907879368,982.2294276667178,,0.66%
2006-01-18,986.8940250462542,987.2774077396367,991.4264692438868,982.8570477328964,,0.30%
2006-01-19,986.2707274077605,987.546163615001,991.4285966896995,982.779560949137,,-1.20%
2006-01-20,986.2980566841875,987.2103363202032,991.1606265838255,982.8310567332585,,0.67%
2006-01-23,985.9222615397146,986.9371755162168,990.6764543943857,982.5639785219719,,-0.53%
2006-01-24,985.178710887192,986.427991257884,989.9861115209476,982.045747814621,,-0.60%
2006-01-25,984.0532580553593,985.7660043354066,989.4536068832028,981.0758542499701,,-0.74%
2006-01-26,983.1046856509612,984.7822048141746,988.4392841359119,980.1008279247752,,0.06%
2006-01-27,982.3610167675179,983.883513878104,987.5578753439402,979.4193360142642,,0.17%
2006-01-30,981.6991535203139,983.1701738523814,986.6395002138207,978.9551040806191,,0.00%
2006-01-31,980.4921202967442,982.554978385103,986.0365170747456,977.9447001338206,,-1.20%
2006-02-01,979.5606670574025,981.5659590661865,985.0323091682172,976.8468950301136,,0.32%
2006-02-02,979.2118253126882,980.693168067101,984.5334868402176,976.1599948091185,,1.07%
2006-02-03,978.7840968061454,980.3260106382317,984.0863897727986,975.7920644622668,,-0.25%
