Date,Price,Open,High,Low,Vol.,Change %
2006-01-03,126.7,125.1,127.0,124.39,73400000.0,1.76%
2006-01-04,127.2454550413178,126.70000145453223,127.44545495040954,126.49000190907356,52240000.0,0.47%
2006-01-05,127.30952779117028,126.92382328724706,127.51428992494546,126.67572607419744,47310000.0,0.06%
2006-01-06,127.67426246764225,127.28394567595481,127.85812979681664,126.89649968278015,62890000.0,0.83%
2006-01-09,127.94161484872845,127.56113507543006,128.15137781569777,127.25846350206945,43540000.0,0.26%
2006-01-10,128.12965157296108,127.72375972068951,128.3139548349222,127.4549665906455,44970000.0,0.10%
2006-01-11,128.3233354313078,127.93646032069041,128.49872804870287,127.66418734664234,49610000.0,0.32%
2006-01-12,128.39056133408496,128.09773827662073,128.6089139439636,127.77360329536914,40530000.0,-0.39%
2006-01-13,128.42635873598195,128.15614699910057,128.64491509295178,127.82633949132611,44860000.0,-0.09%
2006-01-17,128.4157452938081,128.1609771920712,128.62014179856652,127.8245397764941,52190000.0,-0.27%
2006-01-18,128.35658898944044,128.10328733037687,128.64793115270135,127.75855231894927,75490000.0,-0.40%
2006-01-19,128.3523768192056,128.102086005811,128.65896755360566,127.76320376971856,78080000.0,0.38%
2006-01-20,128.15464206636054,128.11685267890195,128.63000361624407,127.61436975599425,115320000.0,-1.82%
2006-01-23,128.02155457718524,127.97055262070336,128.49113413915964,127.50048398805163,67099999.99999999,0.36%
2006-01-24,127.91657013000751,127.8749141863706,128.39545421782083,127.423399511588,53020000.0,0.10%
2006-01-25,127.83278349365446,127.81924307844842,128.31440914272284,127.31782027179004,87800000.0,0.09%
2006-01-26,127.80318791931018,127.78548722861005,128.27407004682047,127.28290151606762,71370000.0,0.55%
2006-01-27,127.84665938956556,127.7780835574856,128.2968396822811,127.29276022626573,65790000.00000001,0.93%
2006-01-30,127.87976872165888,127.81501952803579,128.3254748289029,127.35175585568203,33720000.0,-0.08%
2006-01-31,127.8596629987027,127.84175421388154,128.33683222463145,127.35907477982573,73150000.0,-0.73%
2006-02-01,127.88637622086837,127.84065844808161,128.3415251113733,127.37725468348722,63570000.0,0.70%
2006-02-02,127.83898536833209,127.85311861995464,128.33184275424284,127.34952024402868,83630000.0,-1.16%
2006-02-03,127.7669157422546,127.79463930922024,128.3345141436898,127.29396225510176,86040000.0,-0.50%
2006-02-06,127.71556206334024,127.7350242833778,128.26698317828152,127.2444988751247,45520000.0,0.26%
2006-02-07,127.62112138772284,127.67778167271683,128.199096636659,127.16657855128362,71230000.0,-0.88%
2006-02-08,127.58045135180066,127.60474772687743,128.1950708873122,127.10293711205662,59430000.0,0.91%
2006-02-09,127.53465054310598,127.57795293562482,128.171785231033,127.07425662704296,62030000.0,-0.17%
2006-02-10,127.5008775466531,127.53461779128084,128.1324579102333,127.01294105111626,64510000.00000001,0.18%
2006-02-13,127.46109372160265,127.49943860405986,128.08349905980856,126.9741760577893,52320000.0,-0.18%
2006-02-14,127.47128616417714,127.46276782507799,128.0816116446305,126.94651079041732,91000000.0,1.06%
2006-02-15,127.49618666361702,127.46950734259467,128.0897574884687,126.95653945673264,85470000.0,0.35%
2006-02-16,127.55131699761249,127.49835105354104,128.1268766426828,126.99707873292768,61040000.0,0.75%
2006-02-17,127.59180366430569,127.54954786820021,128.16010798126553,127.04799481395838,40350000.0,-0.27%
2006-02-21,127.6198789012821,127.5986360396926,128.19886371970242,127.08681660440479,46460000.0,-0.25%
2006-02-22,127.67004912053434,127.63425014508066,128.24298401208821,127.13434357303116,42340000.0,0.61%
2006-02-23,127.71178509603203,127.68266999917596,128.28433710168198,127.16825616478249,43460000.0,-0.15%
2006-02-24,127.76076893084347,127.7238403462377,128.31882517133945,127.21416891522665,36780000.0,0.26%
2006-02-27,127.80856847459732,127.77099088871702,128.36724199529232,127.27228095491158,35930000.0,0.04%
2006-02-28,127.82013889549359,127.81022439614468,128.4095984835462,127.29582966867457,74400000.0,-0.95%
2006-03-01,127.86170016322875,127.83140311675847,128.43857066470247,127.32812084973166,48670000.0,0.89%
2006-03-02,127.90097155396549,127.8594117200513,128.46429455117772,127.36171971676214,60650000.0,-0.01%
2006-03-03,127.92299372099718,127.87993570724409,128.50545862875967,127.3947462407522,73430000.0,-0.46%
2006-03-06,127.92919120796711,127.91155122757476,128.52238314329352,127.40616874082927,57480000.0,-0.46%
2006-03-07,127.93019393867537,127.91175882606362,128.51102172449941,127.40601716599569,61790000.0,-0.16%
2006-03-08,127.9376532673806,127.9066602212039,128.50931170505697,127.40057525718674,66730000.00000001,0.21%
2006-03-09,127.92448893318793,127.91665386178866,128.5133410865541,127.40008954397112,56580000.0,-0.67%
2006-03-10,127.93990062174207,127.91209981569988,128.52090574729158,127.40101377731455,60490000.0,0.95%
2006-03-13,127.96013173457699,127.93319010492675,128.53543175220128,127.42667456106312,45740000.0,0.19%
2006-03-14,128.0096781202175,127.95052812593916,128.57325369560547,127.45308581232926,69880000.0,1.05%
2006-03-15,128.06998691213258,127.99875793225779,128.62339724718322,127.50564511458589,53420000.0,0.45%
2006-03-16,128.13378446749354,128.06301303864254,128.68475045452473,127.57751090844579,67090000.0,0.21%
2006-03-17,128.1864778460203,128.11847801452714,128.7317009225372,127.63690745576343,47290000.0,-0.31%
2006-03-20,128.23283877815751,128.17105230952203,128.77691044122963,127.69055700839442,45560000.0,-0.16%
2006-03-21,128.26068815732813,128.2155598047711,128.8223237416311,127.72666133720497,87420000.0,-0.63%
