Date,Price
2006-01-03,41.12
2006-01-04,41.51090944627776
2006-01-05,41.6104821606803
2006-01-06,41.89102272181377
2006-01-09,42.0762079295129
2006-01-10,42.19467291501629
2006-01-11,42.32846027137375
2006-01-12,42.39496339754309
2006-01-13,42.44258422926446
2006-01-17,42.44890829481346
2006-01-18,42.40532558766104
2006-01-19,42.39761119194368
2006-01-20,42.28659087966161
2006-01-23,42.1932499947219
2006-01-24,42.1259561404663
2006-01-25,42.05554621185731
2006-01-26,42.01200600815055
2006-01-27,42.00598771493115
2006-01-30,42.005095575485846
2006-01-31,41.99423740158926
2006-02-01,41.99200915137516
2006-02-02,41.95587856139867
2006-02-03,41.89956917106297
2006-02-06,41.84325783513694
2006-02-07,41.78397761197116
2006-02-08,41.74847272584053
2006-02-09,41.70040148886319
2006-02-10,41.66527889666754
2006-02-13,41.61548777488972
2006-02-14,41.58354270191083
2006-02-15,41.562577655064935
2006-02-16,41.5555339099119
2006-02-17,41.53830798180103
2006-02-21,41.50772866708611
2006-02-22,41.49441998130677
2006-02-23,41.47860060804339
2006-02-24,41.46681480599827
2006-02-27,41.46859221196742
2006-02-28,41.45325603844395
2006-03-01,41.45370504659517
2006-03-02,41.45491846673958
2006-03-03,41.44992151110683
2006-03-06,41.43612375902813
2006-03-07,41.41705328210811
2006-03-08,41.39930694531598
2006-03-09,41.37406417385551
2006-03-10,41.350812382702046
2006-03-13,41.33124693543904
2006-03-14,41.327871177018174
2006-03-15,41.33230343827998
2006-03-16,41.32902082203914
2006-03-17,41.32755798011961
2006-03-20,41.32823440345965
2006-03-21,41.31985730388632
2006-03-22,41.31379907370537
2006-03-23,41.30556460730005
2006-03-24,41.301730068554775
2006-03-27,41.298217835363
2006-03-28,41.291582041051896
2006-03-29,41.299634745276144
2006-03-30,41.30984177712463
2006-03-31,41.31753261243249
2006-04-03,41.32589032699551
2006-04-04,41.33810009773632
2006-04-05,41.35699902264408
2006-04-06,41.37743542229753
2006-04-07,41.39022281249314
2006-04-10,41.401626225883454
2006-04-11,41.406986790563046
2006-04-12,41.41236665178138
2006-04-13,41.42040242235616
2006-04-17,41.42121129634023
2006-04-18,41.434752566670696
2006-04-19,41.45098047956588
2006-04-20,41.4644201094209
2006-04-21,41.46968194027134
2006-04-24,41.47419193881396
2006-04-25,41.4772062083097
2006-04-26,41.48014777882036
2006-04-27,41.48891822416632
2006-04-28,41.49148393373216
2006-05-01,41.48789247633749
2006-05-02,41.48600586007294
2006-05-03,41.48328380572805
2006-05-04,41.48555937097795
2006-05-05,41.492395880779554
2006-05-08,41.49965568728516
2006-05-09,41.50448776906507
2006-05-10,41.5041425873439
2006-05-11,41.4907870920142
2006-05-12,41.47006305609016
2006-05-15,41.44935007575954
2006-05-16,41.42494221120277
2006-05-17,41.39380078761383
2006-05-18,41.35962084170552
2006-05-19,41.33014982195801
2006-05-22,41.296167649986494
2006-05-23,41.25778514833264
2006-05-24,41.223570426141904
2006-05-25,41.1967046451659
2006-05-26,41.1720391595046
2006-05-30,41.136777129038094
2006-05-31,41.104487327639504
2006-06-01,41.08448895821282
2006-06-02,41.06369713834123
2006-06-05,41.03232263015292
2006-06-06,41.00111987253368
2006-06-07,40.966803790558814
2006-06-08,40.93232735837108
2006-06-09,40.89531778096718
2006-06-12,40.84973299057548
2006-06-13,40.803057793943246
2006-06-14,40.76172231435101
2006-06-15,40.73359109076083
2006-06-16,40.70213184075352
2006-06-19,40.66741043308799
2006-06-20,40.63385551736269
2006-06-21,40.60808413983034
2006-06-22,40.57682692074002
2006-06-23,40.54558285347213
2006-06-26,40.516021513755085
2006-06-27,40.47847148855782
2006-06-28,40.44470099037369
2006-06-29,40.42503353526563
2006-06-30,40.403427620449406
2006-07-05,40.37487187047353
2006-07-06,40.34627576624275
2006-07-07,40.31320811113624
2006-07-10,40.276909667186274
2006-07-11,40.244271968245606
2006-07-12,40.20402390242547
2006-07-13,40.15721786702621
2006-07-14,40.10683612453433
2006-07-17,40.05820513772164
2006-07-18,40.01163527593022
2006-07-19,39.97107528676626
2006-07-20,39.9249514271025
2006-07-21,39.87516647137475
2006-07-24,39.834094026805744
2006-07-25,39.79595468717971
2006-07-26,39.758001023767065
2006-07-27,39.71787322815911
2006-07-28,39.68679287212174
2006-07-31,39.65602007534368
2006-08-01,39.61875510533712
2006-08-02,39.586543461389645
2006-08-03,39.55730969595015
2006-08-04,39.52658118366266
2006-08-07,39.49360673752045
2006-08-08,39.45852938980676
2006-08-09,39.42445838658308
2006-08-10,39.3936819924852
2006-08-11,39.36045467098193
2006-08-14,39.330277451923045
2006-08-15,39.31052443269677
2006-08-16,39.300607307369454
2006-08-17,39.29244658467192
2006-08-18,39.28503993850109
2006-08-21,39.27371754931633
2006-08-22,39.26264487696133
2006-08-23,39.248578572832685
2006-08-24,39.23587258485277
2006-08-25,39.22407698928812
2006-08-28,39.21554311903999
2006-08-29,39.20840150028112
2006-08-30,39.20327568208979
2006-08-31,39.19778426474398
2006-09-01,39.19460291625485
2006-09-05,39.19551396300748
2006-09-06,39.18799767343233
2006-09-07,39.17855006505248
2006-09-08,39.1717653933974
2006-09-11,39.16760824806703
2006-09-12,39.171130868371385
2006-09-13,39.17746963788891
2006-09-14,39.18405078756085
2006-09-15,39.19182162491035
2006-09-18,39.19950137047558
2006-09-19,39.20435243004589
2006-09-20,39.21524999325892
2006-09-21,39.223393245131135
2006-09-22,39.22818734439813
2006-09-25,39.24026782734229
2006-09-26,39.254304603051374
2006-09-27,39.26765678575847
2006-09-28,39.2820061521243
