Date,resid,log_resid,diff_log_resid,minmax_scaled
2006-07-05,0.3233073840749298,-1.1291517548118195,-0.1521161421830688,0.733480584282738
2006-07-06,0.2777250683290257,-1.2811236174831426,-0.1519718626713229,0.733497606003707
2006-07-07,0.2289285452111621,-1.4743453537648568,-0.1932217362817141,0.7286310533649963
2006-07-10,0.169915615002319,-1.7724533475096726,-0.2981079937448159,0.7162568459227471
2006-07-11,0.1141817997989964,-2.169963365748427,-0.3975100182387545,0.7045296540005808
2006-07-12,0.0511132813258295,-2.973710907013896,-0.8037475412654684,0.6566028092227845
2007-03-15,0.0520126713175076,-2.956267910902821,1.7634981707146382,0.9594797710253571
2007-03-16,0.0958492135956348,-2.344979014055859,0.6112888968469621,0.823545122229849
2007-03-19,0.1300610643231972,-2.0397512132500166,0.3052278008058424,0.78743683136298
2007-03-20,0.1586318264348015,-1.8411693188235965,0.1985818944264201,0.7748550251252094
2007-03-21,0.1902115515701969,-1.6596183969075156,0.1815509219160809,0.7728457553516138
2007-03-22,0.2125256447569361,-1.5486926166899455,0.1109257802175698,0.7645135851021122
2007-03-23,0.2344491640583236,-1.4505164989964103,0.0981761176935354,0.7630094131285191
2007-03-26,0.2514663912705314,-1.3804459314912034,0.0700705675052069,0.7596935935281175
2007-03-27,0.2653579524109859,-1.3266756006416291,0.0537703308495742,0.7577705340672009
2007-03-28,0.2609892778541256,-1.3432759535219676,-0.0166003528803384,0.7494683841060089
2007-03-29,0.2508308789623871,-1.3829763559426478,-0.0397004024206801,0.7467431004334651
2007-03-30,0.2308002793748739,-1.4662025338858666,-0.0832261779432188,0.7416080428155485
2007-04-02,0.209367511314147,-1.563664143900261,-0.0974616100143943,0.7399285836209943
2007-04-03,0.1942659543310495,-1.6385271601287328,-0.0748630162284718,0.7425947068498502
2007-04-04,0.1765190558441364,-1.7343264433140142,-0.0957992831852814,0.7401247006101767
2007-04-05,0.1574825206347072,-1.848440806972293,-0.1141143636582788,0.7379639351240587
2007-04-09,0.1250940197905019,-2.0786896660851304,-0.2302488591128373,0.72426268986358
2007-04-10,0.0999127243200139,-2.3034582308678617,-0.2247685647827313,0.7249092407132867
2007-04-11,0.0787924547077351,-2.540938039142771,-0.2374798082749092,0.723409601316996
2007-04-12,0.0625597324168325,-2.7716334599787733,-0.2306954208360023,0.7242100056747085
2007-04-13,0.0474445236165349,-3.0481941743585383,-0.276560714379765,0.7187989378147477
2007-04-16,0.0448622841419947,-3.1041578340664966,-0.0559636597079582,0.7448244037021011
2007-04-17,0.0413120920142843,-3.186600037018771,-0.0824422029522744,0.7417005341428408
2007-04-18,0.0320211746215309,-3.441357888091066,-0.254757851072295,0.7213711828345163
2007-04-19,0.0289474779616611,-3.54227219579911,-0.1009143077080438,0.7395212433408664
2007-04-20,0.0203908103809633,-3.8926709511461497,-0.3503987553470398,0.7100877180786465
2007-04-23,0.0080124022153192,-4.826764660826143,-0.9340937096799932,0.6412249078058033
2007-04-24,0.0071153763189495,-4.94549715791145,-0.1187324970853067,0.737419099771895
2007-04-25,0.0131262472341471,-4.333141447655675,0.6123557102557751,0.823670982096929
2007-04-26,0.0254006009516023,-3.6729824457256255,0.6601590019300483,0.829310689928128
2007-04-27,0.0370034715454946,-3.2967435451853464,0.37623890054028,0.7958145359361964
2007-04-30,0.0486759120837168,-3.022570989661799,0.2741725555235472,0.7837730144189133
2007-05-01,0.066138923125202,-2.7159978533088167,0.3065731363529824,0.7875955505464307
2007-05-02,0.0756475949263228,-2.581669631370498,0.1343282219383188,0.7672745442164135
2007-05-03,0.092583817934674,-2.3796409049263048,0.2020287264441931,0.7752616733881768
2007-05-04,0.1060785377241561,-2.2435755372912145,0.1360653676350902,0.76747948814071
2007-05-07,0.1213925622142038,-2.1087256690029506,0.1348498682882639,0.7673360866939681
2007-05-08,0.1317360744994427,-2.0269547935458405,0.08177087545711,0.7610739653827046
2007-05-09,0.1569230978441792,-1.851999416284671,0.1749553772611698,0.7720676301736495
2007-05-10,0.177742890096857,-1.7274172105538803,0.1245822057307901,0.7661247346111856
2007-05-11,0.2006772004259623,-1.60605762990209,0.1213595806517904,0.7657445376988287
2007-05-14,0.2199834717074019,-1.5142028640547889,0.0918547658473012,0.7622636365038906
2007-05-15,0.241879702436051,-1.4193147737909997,0.0948880902637892,0.7626215002171847
2007-05-16,0.2710377190337663,-1.3054972831612737,0.113817490629726,0.7648547415640589
2007-05-17,0.2903815501823781,-1.2365595304795938,0.0689377526816799,0.7595599469860534
2007-05-18,0.3163997383055563,-1.150748870188992,0.0858106602906016,0.7615505686743156
2007-05-21,0.33436209990302,-1.0955307418053688,0.0552181283836232,0.7579413414489686
2007-05-22,0.3591273320494373,-1.024078268005369,0.0714524737999997,0.7598566272331148
2007-05-23,0.3777349855770361,-0.9735624256025794,0.0505158424027896,0.7573865779977121
2007-05-24,0.3875125776298643,-0.948006972315848,0.0255554532867313,0.7544418163079357
2007-05-25,0.3979897096947523,-0.9213291290702574,0.0266778432455906,0.7545742329516214
2007-05-29,0.4144215424551352,-0.8808716046989881,0.0404575243712693,0.7561999238367899
2007-05-30,0.4326526045895671,-0.837820171862991,0.0430514328359971,0.7565059464007091
2007-05-31,0.4515581535423594,-0.7950511136609313,0.0427690582020596,0.7564726325769414
2007-06-01,0.453679914587086,-0.7903633635432531,0.0046877501176781,0.751979899045343
2007-06-04,0.4578226880280895,-0.7812733138710274,0.0090900496722257,0.7524992708794469
2007-06-05,0.4619974182584414,-0.772195976101204,0.0090773377698233,0.7524977711623141
