Date,resid,log_resid,diff_log_resid,minmax_scaled
2007-06-06,0.0890880383323582,-2.4181302034351164,0.5533533644969264,0.6320183065604896
2007-06-07,0.1063927593480734,-2.2406177556300952,0.1775124478050211,0.5636998203156686
2007-06-08,0.1379154820307825,-1.9811142305007643,0.2595035251293307,0.5786037491845168
2007-06-11,0.1713350976215449,-1.7641340048460863,0.216980225654678,0.5708740760137138
2007-06-12,0.1961591171506351,-1.628829126903905,0.1353048779421815,0.556027538898088
2007-06-13,0.2417158111809326,-1.4199925768589692,0.2088365500449358,0.5693937593014635
2007-06-14,0.298011402904674,-1.2106235284280256,0.2093690484309436,0.5694905542006993
2007-06-15,0.3667822384505014,-1.0029869627534425,0.2076365656745831,0.5691756321310066
2007-06-18,0.4246743889285093,-0.856432547393417,0.1465544153600254,0.5580724236703641
2007-06-19,0.481778835757136,-0.7302701172109202,0.1261624301824968,0.5543656703686803
2007-06-20,0.5269058987004978,-0.6407333067251818,0.0895368104857383,0.5477080479962013
2007-06-21,0.5715297923313898,-0.559438667042322,0.0812946396828597,0.5462098273192719
2007-06-22,0.5994733705434432,-0.5117037249449387,0.0477349420973833,0.5401095129680455
2007-06-25,0.6248702865861672,-0.4702111922475776,0.041492532697361,0.538974798939345
2007-06-26,0.6360613225817162,-0.4524603011364009,0.0177508911111767,0.5346591618117759
2007-06-27,0.6576578458329545,-0.419070474034423,0.0333898271019779,0.5375019295518488
2007-06-28,0.6750566373647163,-0.3929586844226329,0.0261117896117901,0.5361789642171024
2007-06-29,0.7141398494426383,-0.3366764682553798,0.056282216167253,0.5416631937942653
2007-07-02,0.7472170952073934,-0.2913995133043409,0.0452769549510388,0.5396627123308888
2007-07-03,0.7877405116677786,-0.238586543269367,0.0528129700349739,0.5410325715452187
2007-07-05,0.8228866978647436,-0.1949367574485737,0.0436497858207932,0.5393669336465956
2007-07-06,0.8581000212762859,-0.1530346113744158,0.0419021460741579,0.53904925641485
2007-07-09,0.8916256972051152,-0.1147088564354222,0.0383257549389936,0.5383991578818739
2007-07-10,0.91502918952519,-0.0887993130950194,0.0259095433404027,0.5361422008991766
2007-07-11,0.8823809357351614,-0.1251314162907856,-0.0363321031957661,0.524828225001704
2007-07-12,0.9409386057907532,-0.0608773851057085,0.0642540311850771,0.5431122705457674
2007-07-13,1.0057690295544908,0.0057524524288852,0.0666298375345938,0.5435441327677907
2007-07-16,1.0841658802149128,0.0808109173386834,0.0750584649097981,0.5450762465899471
2007-07-17,1.1639519077265943,0.1518210320696133,0.0710101147309298,0.5443403576972645
2007-07-18,1.2376781076025145,0.2132371304398161,0.0614160983702028,0.5425964052810611
2007-07-19,1.319420478230641,0.2771926085522167,0.0639554781124005,0.5430580010581115
2007-07-20,1.380948444552549,0.3227705417625583,0.0455779332103416,0.5397174226568671
2007-07-23,1.4476970045341262,0.3699740210551331,0.0472034792925747,0.5400129063115922
2007-07-24,1.4912388819594986,0.3996072388846765,0.0296332178295433,0.5368190718652378
2007-07-25,1.5358016707629245,0.4290525057916441,0.0294452669069675,0.5367849070844797
2007-07-26,1.5528663471396214,0.4401024793810616,0.0110499735894175,0.5334411024648388
2007-07-27,1.5468799929313444,0.4362399945233052,-0.0038624848577563,0.5307303901872427
2007-07-30,1.547900400008752,0.4368994320179417,0.0006594374946364,0.5315523626663204
2007-07-31,1.5409685721855089,0.4324111617013975,-0.0044882703165442,0.5306166380294555
2007-08-01,1.5439064628234591,0.4343158686945879,0.0019047069931904,0.5317787215413915
2007-08-02,1.5614033417482935,0.4455849949273899,0.011269126232802,0.5334809389386967
2007-08-03,1.5596854286911068,0.4444841526527672,-0.0011008422746227,0.5312323877943409
2007-08-06,1.5765968565210915,0.4552686358075409,0.0107844831547737,0.5333928429385291
2007-08-07,1.600002689207794,0.4700053099991944,0.0147366741916534,0.5341112525022523
2007-08-08,1.629265087835589,0.4881290467893389,0.0181237367901445,0.5347269358386546
2007-08-09,1.6314952407297492,0.4894969199337436,0.0013678731444047,0.5316811385633676
2007-08-10,1.6224476887107642,0.4839359279119524,-0.0055609920217911,0.5304216440311716
2007-08-13,1.614690140209325,0.4791430746189588,-0.0047928532929936,0.5305612724559833
2007-08-14,1.5886035920892951,0.4628553863809598,-0.0162876882379989,0.5284717987233493
2007-08-15,1.5445098976260467,0.4347066416603021,-0.0281487447206577,0.5263157550671876
2007-08-16,1.5045462478822649,0.4084913563179106,-0.0262152853423914,0.5266672096642593
2007-08-17,1.4769813953972752,0.3900004072595342,-0.0184909490583763,0.5280713009665441
2007-08-20,1.4546947979227938,0.374796117742761,-0.0152042895167732,0.5286687335363154
2007-08-21,1.4292193362517522,0.3571283764988762,-0.0176677412438848,0.5282209395749372
2007-08-22,1.4187241930505716,0.3497580121618352,-0.0073703643370409,0.5300927453611727
2007-08-23,1.4089360322652762,0.3428348325000664,-0.0069231796617687,0.5301740323598193
2007-08-24,1.4096631229537475,0.3433507559532137,0.0005159234531472,0.531526275400049
2007-08-27,1.406035023231938,0.3407737029160221,-0.0025770530371915,0.5309640495687834
2007-08-28,1.3773961347989077,0.3201948579672037,-0.0205788449488183,0.527691773670987
2007-08-29,1.37407220097532,0.3177787404365312,-0.0024161175306725,0.530993303622028
2007-08-30,1.3695540906869643,0.3144852056091239,-0.0032935348274072,0.530833811084479
2007-08-31,1.376112783554882,0.319262700945014,0.00477749533589,0.5323009226700033
2007-09-04,1.3929661100568416,0.3314353657557339,0.0121726648107199,0.533645179672384
2007-09-05,1.3964402532976374,0.3339263223139603,0.0024909565582263,0.5318852870617118
