Date,resid,log_resid,diff_log_resid
2007-06-06,0.0890880383323582,-2.4181302034351164,0.5533533644969264
2007-06-07,0.1063927593480734,-2.2406177556300952,0.17751244780502118
2007-06-08,0.1379154820307825,-1.9811142305007645,0.2595035251293307
2007-06-11,0.1713350976215449,-1.7641340048460865,0.216980225654678
2007-06-12,0.1961591171506351,-1.628829126903905,0.1353048779421815
2007-06-13,0.2417158111809326,-1.4199925768589692,0.20883655004493584
2007-06-14,0.298011402904674,-1.2106235284280256,0.20936904843094362
2007-06-15,0.3667822384505014,-1.0029869627534425,0.2076365656745831
2007-06-18,0.4246743889285093,-0.856432547393417,0.14655441536002545
2007-06-19,0.481778835757136,-0.7302701172109202,0.12616243018249684
2007-06-20,0.5269058987004978,-0.6407333067251818,0.08953681048573836
2007-06-21,0.5715297923313898,-0.559438667042322,0.08129463968285977
2007-06-22,0.5994733705434432,-0.5117037249449387,0.04773494209738338
2007-06-25,0.6248702865861672,-0.4702111922475776,0.04149253269736103
2007-06-26,0.6360613225817162,-0.4524603011364009,0.017750891111176725
2007-06-27,0.6576578458329545,-0.419070474034423,0.03338982710197791
2007-06-28,0.6750566373647163,-0.3929586844226329,0.026111789611790115
2007-06-29,0.7141398494426383,-0.3366764682553798,0.056282216167253096
2007-07-02,0.7472170952073934,-0.29139951330434094,0.04527695495103884
2007-07-03,0.7877405116677786,-0.23858654326936704,0.0528129700349739
2007-07-05,0.8228866978647436,-0.19493675744857378,0.04364978582079326
2007-07-06,0.8581000212762859,-0.15303461137441587,0.0419021460741579
2007-07-09,0.8916256972051152,-0.1147088564354222,0.03832575493899368
2007-07-10,0.91502918952519,-0.08879931309501947,0.025909543340402727
2007-07-11,0.8823809357351614,-0.12513141629078564,-0.03633210319576617
2007-07-12,0.9409386057907532,-0.0608773851057085,0.06425403118507714
2007-07-13,1.0057690295544908,0.005752452428885298,0.0666298375345938
2007-07-16,1.0841658802149128,0.08081091733868342,0.07505846490979813
2007-07-17,1.1639519077265943,0.1518210320696133,0.07101011473092989
2007-07-18,1.2376781076025145,0.21323713043981618,0.06141609837020287
2007-07-19,1.319420478230641,0.2771926085522167,0.06395547811240054
2007-07-20,1.380948444552549,0.32277054176255837,0.04557793321034165
2007-07-23,1.4476970045341262,0.36997402105513316,0.04720347929257479
2007-07-24,1.4912388819594986,0.39960723888467653,0.029633217829543368
2007-07-25,1.5358016707629245,0.4290525057916441,0.029445266906967582
2007-07-26,1.5528663471396214,0.4401024793810616,0.011049973589417506
2007-07-27,1.5468799929313444,0.43623999452330525,-0.0038624848577563653
2007-07-30,1.547900400008752,0.43689943201794174,0.0006594374946364834
2007-07-31,1.5409685721855089,0.4324111617013975,-0.004488270316544252
2007-08-01,1.5439064628234591,0.43431586869458794,0.0019047069931904526
2007-08-02,1.5614033417482935,0.44558499492738995,0.011269126232802018
2007-08-03,1.5596854286911068,0.4444841526527672,-0.0011008422746227597
2007-08-06,1.5765968565210915,0.45526863580754096,0.01078448315477376
2007-08-07,1.600002689207794,0.4700053099991944,0.01473667419165342
2007-08-08,1.629265087835589,0.4881290467893389,0.018123736790144507
2007-08-09,1.6314952407297492,0.4894969199337436,0.0013678731444047298
2007-08-10,1.6224476887107642,0.48393592791195245,-0.005560992021791167
2007-08-13,1.614690140209325,0.47914307461895883,-0.004792853292993615
2007-08-14,1.5886035920892951,0.46285538638095985,-0.016287688237998976
2007-08-15,1.5445098976260467,0.4347066416603021,-0.02814874472065776
2007-08-16,1.5045462478822649,0.4084913563179106,-0.02621528534239148
