Date,resid,log_resid,diff_log_resid,minmax_scaled
2006-07-05,0.8271108302026609,-0.1898165781822872,0.059036020373504,0.614334186592907
2006-07-06,0.8764918476655543,-0.1318278756731677,0.0579887025091195,0.6142005946955902
2006-07-07,0.9095545450413816,-0.0948003102643733,0.0370275654087943,0.6115268714923721
2006-07-10,0.9415121254933692,-0.0602680520582828,0.0345322582060905,0.6112085795631178
2006-07-11,0.9803138298469558,-0.0198825240439449,0.0403855280143378,0.6119552004752421
2006-07-12,1.024440626963576,0.0241467338340367,0.0440292578779817,0.6124199808464621
2006-07-13,0.8573341299743327,-0.1539275530851599,-0.1780742869191967,0.5840892944720101
2006-07-14,0.9249148016756163,-0.0780536520083882,0.0758739010767716,0.6164819628377676
2006-07-17,0.9813389035637504,-0.0188374116317023,0.0592162403766858,0.6143571747734567
2006-07-18,1.0218806641868343,0.0216447180232475,0.0404821296549499,0.6119675226143864
2006-07-19,1.049492488550561,0.0483067030833915,0.0266619850601439,0.6102046773499284
2006-07-20,1.0818076353225978,0.0786333784101285,0.030326675326737,0.6106721313507062
2006-07-21,1.1248733950918084,0.1176704916273714,0.0390371132172429,0.6117832017943834
2006-07-24,1.1759604705446518,0.1620852354290504,0.044414743801679,0.6124691519698496
2006-07-25,1.2178137884540787,0.1970572745572733,0.0349720391282228,0.611264676350721
2006-07-26,1.2680841997274828,0.2375072573809847,0.0404499828237113,0.6119634220864341
2006-07-27,1.3226321393629972,0.279623796101543,0.0421165387205583,0.6121760016401832
2006-07-28,1.3608280745018952,0.3080933927669887,0.0284695966654457,0.6104352494352294
2006-07-31,1.4149853649259585,0.3471191882332038,0.039025795466215,0.6117817581449579
2006-08-01,1.4744983880803155,0.3883178560751162,0.0411986678419123,0.6120589215097471
2006-08-02,1.5444490995474565,0.4346672768913597,0.0463494208162434,0.6127159320371626
2006-08-03,1.6107374997301656,0.4766921484789,0.0420248715875403,0.6121643089281251
2006-08-04,1.673279352053463,0.5147853847861658,0.0380932363072657,0.6116628044331568
2006-08-07,1.7578879578253168,0.564113064481863,0.0493276796956972,0.6130958274518566
2006-08-08,1.8360550797046653,0.6076192915874549,0.0435062271055918,0.6123532650234873
2006-08-09,1.9188766718680648,0.6517399480859788,0.0441206564985239,0.6124316393080864
2006-08-10,1.9755217829417675,0.6808325573545896,0.0290926092686107,0.6105147185615944
