Date,resid,log_resid,diff_log_resid
2006-07-05,0.8271108302026609,-0.18981657818228728,0.059036020373504056
2006-07-06,0.8764918476655543,-0.13182787567316775,0.05798870250911953
2006-07-07,0.9095545450413816,-0.09480031026437338,0.03702756540879437
2006-07-10,0.9415121254933692,-0.06026805205828283,0.03453225820609055
2006-07-11,0.9803138298469558,-0.019882524043944937,0.040385528014337896
2006-07-12,1.024440626963576,0.024146733834036774,0.04402925787798171
2006-07-13,0.8573341299743327,-0.1539275530851599,-0.1780742869191967
2006-07-14,0.9249148016756163,-0.07805365200838825,0.07587390107677165
2006-07-17,0.9813389035637504,-0.018837411631702394,0.05921624037668585
2006-07-18,1.0218806641868343,0.02164471802324754,0.04048212965494993
2006-07-19,1.049492488550561,0.0483067030833915,0.026661985060143962
2006-07-20,1.0818076353225978,0.0786333784101285,0.030326675326737003
2006-07-21,1.1248733950918084,0.11767049162737148,0.03903711321724297
2006-07-24,1.1759604705446518,0.16208523542905048,0.04441474380167901
2006-07-25,1.2178137884540787,0.19705727455727334,0.03497203912822286
2006-07-26,1.2680841997274828,0.2375072573809847,0.040449982823711345
2006-07-27,1.3226321393629972,0.27962379610154303,0.042116538720558344
2006-07-28,1.3608280745018952,0.30809339276698877,0.02846959666544574
2006-07-31,1.4149853649259585,0.34711918823320387,0.039025795466215096
2006-08-01,1.4744983880803155,0.3883178560751162,0.04119866784191234
2006-08-02,1.5444490995474565,0.4346672768913597,0.04634942081624349
2006-08-03,1.6107374997301656,0.4766921484789,0.04202487158754031
2006-08-04,1.673279352053463,0.5147853847861658,0.03809323630726574
2006-08-07,1.7578879578253168,0.564113064481863,0.04932767969569729
2006-08-08,1.8360550797046653,0.6076192915874549,0.04350622710559182
2006-08-09,1.9188766718680648,0.6517399480859788,0.044120656498523925
2006-08-10,1.9755217829417675,0.6808325573545896,0.029092609268610792
2006-08-11,2.0341236783892875,0.7100651012789133,0.02923254392432373
2006-08-14,2.0806547394544466,0.732682622764711,0.022617521485797654
2006-08-15,2.1217731934962574,0.7522521511128434,0.019569528348132414
2006-08-16,2.145320642396845,0.7632890248433077,0.011036873730464358
2006-08-17,2.152009859344258,0.7664022237687168,0.0031131989254090664
2006-08-18,2.175184491331312,0.7771134845439324,0.010711260775215559
2006-08-21,2.219457792524896,0.7972629284519297,0.020149443907997333
2006-08-22,2.261813889111966,0.816167097170149,0.018904168718219316
2006-08-23,2.2947840063273803,0.8306387241933939,0.014471627023244893
2006-08-24,2.330673662706034,0.8461573514137576,0.015518627220363679
2006-08-25,2.365745058025213,0.8610930074365554,0.014935656022797783
2006-08-28,2.3792529810287766,0.8667865648974604,0.005693557460905052
2006-08-29,2.380791779201851,0.8674331126944624,0.0006465477970020173
2006-08-30,2.382139745480635,0.8679991365005102,0.0005660238060477552
2006-08-31,2.386829029810784,0.8699657192408886,0.0019665827403784197
2006-09-01,2.375173901369247,0.8650706564351885,-0.004895062805700068
2006-09-05,2.3646820995479487,0.860643594113087,-0.004427062322101549
2006-09-06,2.3425439767446976,0.8512375083777852,-0.009406085735301772
2006-09-07,2.3187494805031355,0.8410280233318087,-0.010209485045976519
2006-09-08,2.285730176340059,0.8266855253090777,-0.01434249802273102
2006-09-11,2.250018707203284,0.8109385304943356,-0.015746994814742066
2006-09-12,2.1971516348393934,0.7871618100646435,-0.023776720429692144
2006-09-13,2.143811314566073,0.7625852330699529,-0.024576576994690624
2006-09-14,2.0805404147800504,0.7326276747653081,-0.02995755830464475
2006-09-15,2.01944363636405,0.7028220459334323,-0.029805628831875763
2006-09-18,1.97073838939052,0.6784082894730743,-0.024413756460358038
2006-09-19,1.9046955259733525,0.6443221669192876,-0.034086122553786735
2006-09-20,1.826128640330892,0.6021982289415595,-0.042123937977728065
2006-09-21,1.759884345537989,0.565248094128376,-0.036950134813183544
2006-09-22,1.691595481105166,0.5256721552394704,-0.03957593888890554
2006-09-25,1.640007244591006,0.49470065925989054,-0.030971495979579877
2006-09-26,1.5837764454827392,0.4598121505297378,-0.034888508730152756
2006-09-27,1.5450613796857635,0.4350636375125251,-0.024748513017212703
