Date,Price,Open,High,Low,Vol.,Change %
2015-01-26,"1,279.40","1,292.80","1,299.20","1,275.60",168890.0,-1.02%
2015-01-23,"1,292.60","1,301.50","1,302.90","1,284.30",149210.0,-0.62%
2015-01-22,"1,300.70","1,293.70","1,307.80","1,279.10",214910.0,0.54%
2015-01-21,"1,293.70","1,295.30","1,307.00","1,284.60",210390.0,-0.04%
2015-01-19,"1,294.20","1,280.70","1,297.20","1,272.10",249780.0,1.35%
2015-01-16,"1,276.90","1,263.50","1,282.40","1,255.20",219410.0,0.96%
2015-01-15,"1,264.80","1,229.70","1,267.20","1,226.10",288790.0,2.45%
2015-01-14,"1,234.50","1,231.20","1,244.60","1,224.90",193110.0,0.01%
2015-01-13,"1,234.40","1,233.10","1,244.50","1,227.40",179650.0,0.13%
2015-01-12,"1,232.80","1,223.00","1,236.00","1,217.50",138520.0,1.37%
2015-01-09,"1,216.10","1,208.90","1,224.00","1,207.00",155980.0,0.63%
2015-01-08,"1,208.50","1,211.00","1,216.80","1,204.20",122490.0,-0.18%
2015-01-07,"1,210.70","1,219.00","1,219.40","1,209.10",117090.0,-0.71%
2015-01-06,"1,219.40","1,204.00","1,223.30","1,201.60",190360.0,1.28%
2015-01-05,"1,204.00","1,187.80","1,207.50","1,177.80",149110.0,1.50%
2015-01-02,"1,186.20","1,184.00","1,194.90","1,167.30",120680.0,0.18%
2014-12-31,"1,184.10","1,199.80","1,203.90","1,179.50",70520.0,-1.36%
2014-12-30,"1,200.40","1,182.90","1,210.90","1,180.50",141720.0,1.57%
2014-12-29,"1,181.90","1,194.90","1,197.50","1,178.60",85910.0,-1.12%
2014-12-26,"1,195.30","1,175.20","1,199.10","1,175.20",67180.0,1.86%
2014-12-24,"1,173.50","1,176.80","1,181.20","1,172.70",43630.0,-0.38%
2014-12-23,"1,178.00","1,176.10","1,184.90","1,172.40",105530.0,-0.15%
2014-12-22,"1,179.80","1,196.00","1,203.60","1,170.70",132150.0,-1.35%
2014-12-19,"1,196.00","1,198.00","1,201.50","1,193.20",73330.0,0.10%
2014-12-18,"1,194.80","1,189.40","1,213.90","1,188.50",137340.0,0.03%
2014-12-17,"1,194.50","1,195.30","1,203.10","1,182.00",169510.0,0.02%
2014-12-16,"1,194.30","1,195.40","1,223.90","1,187.80",231510.0,-1.11%
2014-12-15,"1,207.70","1,222.00","1,225.00","1,191.30",152380.0,-1.21%
2014-12-12,"1,222.50","1,227.90","1,228.90","1,214.80",121180.0,-0.25%
2014-12-11,"1,225.60","1,226.20","1,233.40","1,216.40",143670.0,-0.31%
2014-12-10,"1,229.40","1,231.20","1,238.90","1,225.20",143320.0,-0.21%
2014-12-09,"1,232.00","1,203.80","1,239.00","1,199.50",241260.0,3.10%
2014-12-08,"1,194.90","1,191.20","1,209.30","1,187.30",107510.0,0.38%
2014-12-05,"1,190.40","1,205.90","1,208.50","1,186.40",157200.0,-1.43%
2014-12-04,"1,207.70","1,209.30","1,213.50","1,201.10",117720.0,-0.08%
2014-12-03,"1,208.70","1,197.60","1,215.00","1,193.50",145110.0,0.78%
2014-12-02,"1,199.40","1,212.60","1,212.60","1,191.40",169350.0,-1.54%
2014-12-01,"1,218.10","1,159.40","1,221.00","1,141.70",342310.0,3.62%
2014-11-27,"1,175.50","1,197.80","1,199.30","1,163.90",254470.0,-1.84%
2014-11-26,"1,197.50","1,201.60","1,201.60","1,194.60",121780.0,0.03%
2014-11-25,"1,197.10","1,197.70","1,202.20","1,189.00",210750.0,0.12%
2014-11-24,"1,195.70","1,199.90","1,203.80","1,192.20",158690.0,-0.17%
2014-11-21,"1,197.70","1,194.00","1,207.60","1,186.10",199910.0,0.57%
2014-11-20,"1,190.90","1,183.10","1,196.60","1,176.20",187480.0,-0.25%
2014-11-19,"1,193.90","1,196.50","1,201.70","1,173.90",265860.0,-0.27%
2014-11-18,"1,197.10","1,185.60","1,204.10","1,182.70",170800.0,1.15%
2014-11-17,"1,183.50","1,185.50","1,193.60","1,180.80",199520.0,-0.18%
2014-11-14,"1,185.60","1,161.80","1,192.90","1,146.00",293650.0,2.07%
2014-11-13,"1,161.50","1,161.10","1,167.40","1,153.00",187700.0,0.21%
2014-11-12,"1,159.10","1,163.00","1,169.40","1,156.50",183580.0,-0.34%
2014-11-11,"1,163.00","1,151.50","1,172.50","1,145.50",187310.0,0.28%
2014-11-10,"1,159.80","1,176.80","1,177.50","1,146.70",198950.0,-0.85%
2014-11-07,"1,169.80","1,141.20","1,179.00","1,130.40",298010.0,2.38%
2014-11-06,"1,142.60","1,140.80","1,149.00","1,137.20",168560.0,-0.27%
2014-11-05,"1,145.70","1,168.40","1,169.30","1,137.10",261120.0,-1.88%
2014-11-04,"1,167.70","1,164.60","1,175.00","1,163.40",134880.0,-0.18%
2014-11-03,"1,169.80","1,171.10","1,173.40","1,161.00",129440.0,-0.15%
2014-10-31,"1,171.60","1,199.50","1,202.40","1,160.50",300190.0,-2.25%
2014-10-30,"1,198.60","1,211.20","1,216.50","1,195.50",210420.0,-2.15%
2014-10-29,"1,224.90","1,227.80","1,230.40","1,208.20",131450.0,-0.37%
2014-10-28,"1,229.40","1,225.80","1,235.50","1,222.20",124200.0,0.01%
2014-10-27,"1,229.30","1,230.60","1,232.10","1,225.20",86310.0,-0.20%
2014-10-24,"1,231.80","1,233.50","1,234.70","1,228.70",93370.0,0.22%
2014-10-23,"1,229.10","1,241.70","1,244.90","1,226.30",140070.0,-1.32%
2014-10-22,"1,245.50","1,248.90","1,250.20","1,240.70",113410.0,-0.50%
2014-10-21,"1,251.70","1,246.80","1,255.60","1,245.70",151080.0,0.56%
2014-10-20,"1,244.70","1,239.10","1,249.30","1,234.90",96270.0,0.46%
2014-10-17,"1,239.00","1,239.50","1,242.10","1,232.00",117550.0,-0.18%
2014-10-16,"1,241.20","1,242.20","1,245.60","1,235.20",180590.0,-0.29%
2014-10-15,"1,244.80","1,233.30","1,250.30","1,222.00",258100.0,0.85%
2014-10-14,"1,234.30","1,237.30","1,238.60","1,231.10",113550.0,0.35%
2014-10-13,"1,230.00","1,224.80","1,238.00","1,223.60",119920.0,0.68%
2014-10-10,"1,221.70","1,224.00","1,225.70","1,217.60",121360.0,-0.29%
2014-10-09,"1,225.30","1,221.10","1,234.00","1,219.30",165360.0,1.60%
2014-10-08,"1,206.00","1,209.80","1,224.50","1,205.10",192010.0,-0.53%
2014-10-07,"1,212.40","1,207.80","1,214.10","1,203.00",142510.0,0.42%
2014-10-06,"1,207.30","1,192.00","1,209.90","1,183.30",147760.0,1.21%
2014-10-03,"1,192.90","1,213.90","1,215.70","1,190.30",186090.0,-1.83%
2014-10-02,"1,215.10","1,213.40","1,224.00","1,209.10",148820.0,-0.03%
2014-10-01,"1,215.50","1,209.40","1,220.00","1,205.00",146540.0,0.32%
2014-09-30,"1,211.60","1,215.70","1,220.70","1,204.30",182520.0,-0.59%
2014-09-29,"1,218.80","1,219.10","1,223.90","1,215.30",105760.0,0.28%
2014-09-26,"1,215.40","1,222.10","1,232.70","1,212.80",149450.0,-0.53%
2014-09-25,"1,221.90","1,217.30","1,225.30","1,206.60",186350.0,0.20%
2014-09-24,"1,219.50","1,223.20","1,226.70","1,216.20",131420.0,-0.20%
2014-09-23,"1,222.00","1,214.90","1,237.00","1,214.70",153200.0,0.34%
2014-09-22,"1,217.90","1,216.40","1,221.00","1,208.80",138050.0,0.11%
2014-09-19,"1,216.60","1,225.60","1,229.20","1,214.20",173500.0,-0.84%
2014-09-18,"1,226.90","1,223.10","1,228.70","1,216.30",151110.0,-0.73%
2014-09-17,"1,235.90","1,235.30","1,240.50","1,222.00",132080.0,-0.06%
2014-09-16,"1,236.70","1,233.20","1,243.20","1,232.20",123280.0,0.13%
2014-09-15,"1,235.10","1,228.30","1,239.20","1,226.30",100040.0,0.29%
2014-09-12,"1,231.50","1,240.90","1,242.30","1,228.10",140800.0,-0.61%
2014-09-11,"1,239.00","1,249.80","1,251.00","1,235.30",160680.0,-0.51%
